temperature,humidity,moisture,soil,crop
37.0,70.38,34.26,loamy,pulses
32.35,63.44,24.13,red,cotton
32.28,67.55,49.48,red,pulses
34.57,53.65,30.56,sandy,ground nuts
32.83,60.9,30.93,loamy,cotton
31.17,67.47,56.61,loamy,tobacco
35.93,63.52,47.76,clayey,wheat
35.88,65.43,51.08,clayey,oil seeds
23.9,50.65,40.95,red,ground nuts
32.3,58.56,36.13,sandy,millets
29.21,68.29,33.86,black,pulses
34.78,74.96,23.1,black,oil seeds
33.65,59.37,58.73,sandy,oil seeds
28.58,62.64,30.24,sandy,cotton
30.6,46.79,28.45,red,maize
31.13,61.96,56.93,clayey,pulses
35.66,64.66,38.16,loamy,pulses
38.02,73.39,34.53,black,barley
26.7,42.56,25.82,red,tobacco
30.06,56.63,49.63,clayey,ground nuts
32.38,67.07,45.41,clayey,cotton
30.11,55.41,33.96,loamy,millets
40.0,66.23,24.12,black,paddy
28.18,56.88,55.26,red,cotton
28.93,52.02,34.13,black,cotton
32.94,60.02,33.0,black,ground nuts
30.05,71.84,55.66,black,millets
30.5,66.54,39.44,clayey,tobacco
36.14,63.53,29.95,red,ground nuts
29.07,58.16,32.93,clayey,sugarcane
34.84,63.19,45.19,red,sugarcane
34.61,67.29,36.72,loamy,millets
26.2,53.65,56.71,sandy,maize
33.91,63.82,41.45,black,wheat
34.79,61.91,46.9,clayey,wheat
26.74,57.16,20.0,clayey,millets
32.91,56.48,45.87,black,millets
24.06,65.78,58.11,red,cotton
33.94,69.64,41.55,loamy,paddy
27.16,54.78,41.9,black,pulses
35.04,69.13,59.45,black,sugarcane
26.78,53.14,37.57,black,pulses
26.4,65.11,55.15,black,pulses
30.74,54.35,61.21,sandy,cotton
36.75,59.8,37.97,black,sugarcane
25.11,48.12,62.98,loamy,pulses
38.91,64.93,39.42,sandy,pulses
26.05,58.12,35.26,black,pulses
34.2,64.85,39.67,clayey,maize
28.76,50.58,38.28,loamy,oil seeds
34.06,71.7,43.15,red,barley
26.51,56.57,20.0,sandy,ground nuts
21.36,56.53,34.78,black,maize
28.11,45.27,48.25,sandy,paddy
22.72,44.19,24.65,black,pulses
22.54,52.75,31.79,red,millets
24.5,42.83,57.23,loamy,cotton
34.26,72.48,43.81,clayey,ground nuts
36.19,77.04,57.3,black,ground nuts
21.14,58.75,31.2,loamy,maize
24.28,50.9,34.64,loamy,millets
25.06,56.22,22.4,sandy,millets
30.21,50.79,37.79,clayey,barley
30.32,58.2,37.68,loamy,tobacco
35.17,60.97,34.42,black,ground nuts
29.63,58.39,64.42,sandy,barley
31.41,50.97,45.98,sandy,millets
34.17,71.47,70.0,loamy,tobacco
38.62,65.2,36.37,sandy,tobacco
32.84,66.47,69.01,red,sugarcane
30.87,74.24,62.38,clayey,maize
26.02,52.58,39.77,red,sugarcane
31.0,64.07,51.2,black,wheat
30.47,58.88,38.22,red,pulses
30.33,54.91,37.16,black,millets
24.62,63.54,33.9,loamy,wheat
34.5,61.62,61.48,red,cotton
34.45,61.44,70.0,red,sugarcane
28.91,60.07,39.93,black,barley
31.57,53.14,20.33,sandy,oil seeds
26.19,63.76,35.68,red,millets
25.14,48.37,28.64,black,millets
38.41,74.99,25.39,black,maize
29.57,70.26,37.15,red,millets
33.72,54.21,47.29,red,oil seeds
33.3,57.9,57.26,black,pulses
29.6,58.3,44.4,clayey,wheat
27.83,60.88,29.59,red,sugarcane
24.31,49.48,27.55,red,millets
31.77,46.28,45.72,red,cotton
28.65,59.24,40.45,clayey,barley
30.23,72.24,57.55,red,cotton
23.86,56.94,45.96,black,paddy
24.03,59.41,55.3,sandy,cotton
32.86,54.42,41.19,red,ground nuts
31.58,60.79,41.51,sandy,barley
29.38,67.36,40.79,black,tobacco
34.45,66.86,35.97,black,maize
29.34,42.41,44.03,clayey,tobacco
40.0,62.24,42.28,loamy,pulses
31.51,63.07,38.77,loamy,ground nuts
27.67,45.92,36.55,loamy,sugarcane
28.12,45.77,43.16,sandy,ground nuts
30.04,45.43,37.77,black,maize
28.79,73.96,35.13,clayey,wheat
31.74,63.18,24.75,loamy,maize
36.76,59.74,39.36,black,wheat
26.29,47.4,68.32,black,pulses
25.37,50.94,25.52,black,sugarcane
25.49,59.63,68.9,red,barley
28.88,55.01,36.26,red,pulses
34.53,58.86,52.25,black,oil seeds
29.73,44.95,36.64,clayey,sugarcane
30.05,59.14,39.13,red,ground nuts
30.67,61.01,35.65,clayey,oil seeds
24.3,53.62,60.71,clayey,sugarcane
37.7,56.61,57.93,loamy,wheat
27.09,48.1,39.39,clayey,ground nuts
28.02,43.47,37.43,black,sugarcane
34.62,64.2,39.87,sandy,millets
33.0,72.49,26.85,loamy,millets
37.48,74.71,50.16,sandy,wheat
40.0,80.0,55.43,clayey,paddy
33.47,62.71,36.43,loamy,sugarcane
24.91,47.48,32.77,black,pulses
30.89,57.6,53.41,sandy,maize
25.22,53.11,39.07,red,tobacco
30.68,66.46,37.19,red,sugarcane
27.33,64.51,61.53,sandy,millets
29.96,54.53,67.99,black,ground nuts
32.99,50.56,44.4,clayey,sugarcane
36.5,76.58,69.11,sandy,oil seeds
24.59,51.79,70.0,black,paddy
28.14,64.83,42.85,loamy,wheat
31.92,57.22,51.32,black,millets
36.21,57.4,64.18,black,oil seeds
29.54,58.68,37.33,black,paddy
37.62,54.26,47.98,red,sugarcane
23.0,53.85,26.32,clayey,cotton
33.55,58.99,28.88,loamy,paddy
25.2,54.36,56.57,black,barley
28.1,57.31,69.25,sandy,millets
26.32,61.03,28.0,black,oil seeds
36.26,72.92,70.0,red,barley
36.08,67.07,39.77,loamy,cotton
26.61,51.72,36.01,red,ground nuts
22.55,57.45,46.58,red,paddy
35.44,68.66,47.39,loamy,wheat
31.47,64.11,65.21,black,sugarcane
23.45,48.04,34.71,loamy,sugarcane
32.95,47.81,36.46,sandy,cotton
35.89,69.26,56.39,sandy,tobacco
32.33,75.18,40.55,black,sugarcane
38.98,58.36,50.55,red,tobacco
33.44,62.95,26.99,clayey,pulses
25.0,43.01,70.0,sandy,maize
29.95,70.97,49.89,loamy,tobacco
28.47,63.69,51.32,black,cotton
37.78,67.61,42.9,loamy,tobacco
20.85,59.67,27.39,black,ground nuts
34.47,55.91,64.25,loamy,paddy
22.37,49.0,70.0,red,paddy
22.29,47.57,66.46,sandy,oil seeds
25.06,59.78,44.6,clayey,millets
30.44,62.39,67.03,black,pulses
24.39,43.91,36.11,red,cotton
36.89,69.58,42.28,sandy,cotton
30.22,50.85,59.57,clayey,wheat
36.69,78.73,43.49,red,oil seeds
29.5,42.7,52.43,loamy,tobacco
36.74,61.86,29.3,clayey,wheat
29.86,61.53,51.88,loamy,millets
26.18,44.54,66.14,loamy,wheat
24.23,54.33,34.93,sandy,tobacco
25.05,64.63,47.88,loamy,pulses
29.0,57.95,20.71,red,oil seeds
39.5,59.87,52.35,black,oil seeds
27.46,66.87,26.04,loamy,maize
31.41,56.68,46.38,loamy,paddy
26.18,54.54,46.83,sandy,tobacco
31.52,51.09,41.27,loamy,oil seeds
35.22,76.59,24.21,loamy,oil seeds
37.69,54.05,40.24,loamy,pulses
27.77,54.61,46.77,loamy,wheat
32.86,65.21,45.16,sandy,sugarcane
28.3,60.42,55.44,sandy,paddy
34.98,64.48,51.57,clayey,tobacco
39.31,59.72,40.8,red,cotton
27.41,48.69,52.62,black,wheat
29.89,59.26,51.55,sandy,cotton
34.05,71.7,24.22,clayey,pulses
23.91,43.52,39.54,black,sugarcane
32.24,49.43,40.27,black,cotton
36.98,53.44,24.52,clayey,pulses
30.83,50.49,61.71,black,oil seeds
27.06,51.39,53.38,clayey,cotton
38.7,65.81,23.13,loamy,wheat
30.9,55.65,30.7,loamy,ground nuts
27.98,46.24,47.68,loamy,maize
38.27,60.33,37.69,sandy,cotton
28.07,52.91,43.54,red,tobacco
38.99,59.31,46.91,clayey,ground nuts
35.18,73.86,61.58,black,cotton
29.63,51.13,59.87,sandy,tobacco
26.44,66.93,58.88,clayey,barley
32.97,76.36,35.98,red,pulses
32.59,52.77,67.32,sandy,wheat
40.0,61.28,57.03,clayey,paddy
35.08,60.37,45.69,loamy,barley
33.46,60.65,34.68,red,cotton
32.95,66.06,24.22,red,millets
27.46,63.08,52.97,black,cotton
40.0,56.21,37.48,sandy,ground nuts
30.85,53.02,26.39,sandy,wheat
24.58,43.05,67.17,clayey,millets
32.99,64.5,30.16,red,paddy
24.83,48.37,49.51,sandy,pulses
30.82,56.4,56.14,red,paddy
33.65,64.1,41.88,loamy,maize
27.99,52.83,35.74,loamy,ground nuts
22.87,44.91,24.78,loamy,barley
29.95,68.13,38.6,red,sugarcane
39.25,76.98,28.94,clayey,ground nuts
29.82,66.85,23.96,loamy,tobacco
26.66,63.18,32.47,sandy,tobacco
30.12,47.45,64.3,loamy,tobacco
28.82,53.22,38.74,clayey,ground nuts
23.42,54.77,33.63,black,paddy
28.45,62.42,52.98,black,ground nuts
24.76,58.45,38.36,sandy,wheat
31.65,56.41,30.22,red,paddy
23.2,46.23,65.9,red,wheat
33.52,60.5,52.77,red,oil seeds
31.19,51.5,20.0,loamy,cotton
27.52,51.39,46.96,black,wheat
30.46,57.09,32.66,sandy,tobacco
34.36,64.55,38.08,sandy,pulses
32.14,57.35,49.7,loamy,tobacco
36.81,60.97,46.15,black,pulses
30.15,59.21,25.04,loamy,pulses
29.77,63.09,47.01,red,sugarcane
30.24,51.96,38.03,black,pulses
24.97,47.28,41.8,black,pulses
26.34,61.87,22.93,red,maize
37.17,73.45,62.33,black,millets
29.78,65.45,39.96,loamy,paddy
30.05,61.94,57.63,red,tobacco
23.59,54.55,43.39,sandy,ground nuts
22.2,55.19,60.43,black,wheat
29.33,58.97,42.02,loamy,cotton
28.33,61.2,58.57,red,wheat
34.24,61.19,31.95,sandy,maize
29.04,73.52,60.4,clayey,oil seeds
32.64,52.05,29.73,sandy,pulses
38.51,72.73,54.65,sandy,paddy
26.36,58.22,35.11,loamy,tobacco
26.86,60.39,30.72,clayey,maize
28.96,54.55,40.7,black,tobacco
31.35,64.03,52.01,black,cotton
20.03,52.64,70.0,sandy,sugarcane
37.86,61.26,47.91,loamy,barley
34.3,73.98,23.5,sandy,pulses
28.75,65.85,40.56,sandy,ground nuts
34.35,68.28,37.3,loamy,wheat
29.5,58.68,59.82,sandy,oil seeds
23.09,47.76,36.04,red,barley
31.45,59.17,41.86,sandy,maize
29.76,68.21,44.33,sandy,wheat
23.9,52.22,35.06,black,cotton
31.65,58.98,60.38,loamy,wheat
32.72,68.34,67.2,red,barley
39.16,69.41,37.45,red,tobacco
30.58,57.79,62.55,loamy,sugarcane
24.24,61.14,60.21,red,wheat
36.13,58.84,40.14,clayey,paddy
33.8,67.31,32.57,clayey,paddy
22.83,48.52,61.42,black,tobacco
27.46,63.46,32.44,sandy,oil seeds
23.99,49.61,27.08,red,millets
32.35,69.35,54.59,red,oil seeds
32.05,53.97,35.02,loamy,millets
23.89,51.43,32.44,clayey,ground nuts
25.23,47.76,41.74,black,pulses
25.04,45.85,51.39,loamy,tobacco
22.58,47.54,39.32,red,ground nuts
30.78,72.03,70.0,sandy,maize
28.14,44.5,35.74,red,paddy
36.75,61.32,50.32,clayey,ground nuts
34.03,59.52,31.77,red,sugarcane
29.35,59.63,48.74,clayey,tobacco
36.54,74.27,38.52,red,ground nuts
29.01,55.34,29.06,clayey,millets
34.65,60.23,61.23,red,ground nuts
34.12,72.45,52.22,black,ground nuts
23.2,51.15,44.35,clayey,cotton
30.61,56.22,43.7,red,maize
34.29,62.12,28.36,loamy,wheat
27.72,52.05,49.01,clayey,maize
27.44,55.79,34.2,sandy,ground nuts
30.48,54.04,50.81,sandy,tobacco
30.94,58.19,66.53,red,sugarcane
36.87,73.12,54.53,sandy,barley
35.05,70.45,42.95,sandy,millets
35.26,55.7,38.7,red,millets
30.84,54.44,38.5,red,wheat
25.41,56.57,63.78,sandy,paddy
31.29,48.4,35.57,sandy,barley
33.77,70.96,30.96,red,maize
22.79,44.82,36.75,clayey,sugarcane
35.39,55.43,61.72,red,oil seeds
32.69,67.2,30.23,clayey,barley
29.04,52.28,61.27,sandy,maize
30.97,52.6,49.95,black,wheat
26.51,54.41,25.69,loamy,tobacco
24.14,65.95,36.58,red,millets
29.44,59.33,21.43,red,cotton
28.89,50.23,31.86,red,wheat
36.76,71.34,50.85,sandy,wheat
32.93,69.74,37.19,sandy,maize
25.77,51.57,49.07,clayey,wheat
38.24,69.68,42.29,sandy,ground nuts
31.38,57.81,50.23,clayey,barley
25.77,49.55,51.79,loamy,wheat
33.65,61.98,34.79,red,sugarcane
34.32,60.9,35.02,loamy,barley
33.91,65.24,30.22,clayey,cotton
25.14,56.51,36.84,clayey,millets
24.5,55.97,58.19,loamy,sugarcane
31.41,52.35,70.0,red,paddy
27.48,58.97,62.73,clayey,pulses
25.28,57.75,55.42,red,tobacco
24.39,60.54,37.95,clayey,pulses
34.62,67.2,34.63,red,wheat
30.58,58.47,28.12,sandy,ground nuts
30.55,67.12,36.98,sandy,paddy
30.53,61.98,28.75,black,sugarcane
29.82,68.13,44.94,black,pulses
22.28,49.48,37.92,red,barley
30.81,42.46,46.84,black,millets
29.86,56.95,35.3,black,oil seeds
32.76,74.84,69.17,red,sugarcane
35.3,68.25,43.64,red,maize
36.47,70.93,66.79,black,barley
31.73,56.97,32.88,red,paddy
25.9,51.18,36.61,sandy,barley
30.5,57.68,54.46,sandy,barley
27.2,71.23,31.58,sandy,cotton
26.68,69.77,60.71,loamy,wheat
27.88,53.3,39.79,clayey,sugarcane
36.39,77.53,52.2,red,sugarcane
33.67,66.03,37.65,clayey,barley
29.68,51.55,20.35,red,barley
31.25,69.46,61.24,loamy,wheat
33.27,51.22,37.76,sandy,barley
30.83,56.78,54.65,red,oil seeds
31.91,73.88,66.05,red,pulses
24.02,45.82,22.13,loamy,paddy
26.56,65.45,48.14,sandy,maize
36.41,72.14,37.92,clayey,tobacco
30.28,45.85,29.12,black,tobacco
29.18,66.16,70.0,clayey,sugarcane
29.83,58.93,43.95,red,tobacco
37.57,64.34,38.29,black,maize
29.17,43.7,41.77,loamy,cotton
30.95,54.47,55.47,red,maize
33.49,63.22,25.31,clayey,maize
23.56,47.6,35.22,red,pulses
28.59,64.2,42.62,clayey,ground nuts
27.62,44.14,40.81,loamy,paddy
36.74,55.56,22.31,red,oil seeds
35.0,76.24,53.72,clayey,ground nuts
32.31,67.68,43.35,red,wheat
25.5,51.34,61.51,loamy,cotton
34.09,65.92,61.83,loamy,oil seeds
36.05,70.84,30.08,black,barley
32.85,53.6,43.22,loamy,cotton
32.14,52.59,32.09,clayey,millets
31.27,66.2,43.52,clayey,cotton
34.61,67.18,64.16,clayey,millets
27.7,60.18,26.58,sandy,cotton
27.65,50.22,42.85,red,barley
29.61,53.81,38.02,loamy,wheat
29.03,45.0,32.9,black,ground nuts
21.4,45.95,67.15,loamy,cotton
20.36,57.92,61.02,clayey,pulses
37.06,68.81,59.59,sandy,tobacco
27.24,70.93,28.75,clayey,maize
37.44,67.23,52.54,loamy,tobacco
21.47,45.29,43.45,red,pulses
31.92,63.7,57.16,loamy,ground nuts
35.48,60.05,46.78,black,sugarcane
25.04,63.36,32.13,red,paddy
25.47,56.12,37.4,sandy,oil seeds
32.89,70.11,70.0,red,ground nuts
39.22,70.14,42.1,sandy,pulses
34.39,54.77,35.05,clayey,sugarcane
26.35,68.18,46.83,sandy,millets
27.59,49.54,37.53,clayey,pulses
24.8,49.86,36.62,loamy,pulses
24.66,48.76,43.36,black,millets
33.86,52.1,38.67,clayey,wheat
34.8,59.89,59.4,sandy,barley
37.71,69.38,61.7,loamy,barley
38.41,68.47,56.4,sandy,maize
22.63,51.01,51.05,loamy,maize
35.35,62.94,64.74,black,tobacco
27.96,48.06,57.42,clayey,oil seeds
33.46,61.04,40.8,red,cotton
29.66,40.36,36.17,loamy,oil seeds
21.67,49.56,59.18,sandy,oil seeds
31.17,52.5,39.69,clayey,tobacco
27.94,55.87,36.48,sandy,oil seeds
27.06,57.03,60.52,loamy,maize
23.58,57.41,25.05,red,paddy
24.04,55.63,32.97,red,pulses
34.57,73.25,39.07,loamy,cotton
23.34,53.4,38.18,sandy,paddy
32.49,58.66,46.52,loamy,tobacco
28.35,60.55,52.54,clayey,barley
26.77,47.3,36.53,red,barley
23.9,58.01,40.51,black,barley
25.47,58.41,26.01,clayey,maize
32.92,67.62,69.72,black,pulses
30.36,44.69,42.18,red,paddy
29.82,55.72,58.33,loamy,barley
28.84,63.97,65.22,black,millets
38.35,68.02,65.33,red,sugarcane
31.65,48.98,39.39,red,wheat
31.54,65.06,37.86,loamy,wheat
31.58,72.23,37.14,loamy,ground nuts
21.05,55.2,44.12,clayey,ground nuts
34.34,59.47,35.55,loamy,maize
30.3,50.47,46.43,red,cotton
25.59,65.45,43.71,clayey,sugarcane
31.2,50.23,55.54,loamy,pulses
31.66,64.62,44.32,loamy,sugarcane
38.18,64.4,34.15,black,oil seeds
30.89,62.85,24.23,red,barley
34.27,52.4,31.73,loamy,cotton
31.36,66.19,53.63,clayey,cotton
29.42,54.67,40.55,sandy,ground nuts
33.83,65.32,43.13,sandy,tobacco
30.44,56.5,51.85,sandy,wheat
25.52,48.23,58.6,red,ground nuts
32.59,59.67,42.91,red,paddy
29.65,66.39,49.42,red,millets
27.13,62.1,64.44,clayey,millets
31.41,62.69,41.19,sandy,millets
24.14,60.35,47.55,sandy,oil seeds
30.95,52.62,32.97,sandy,tobacco
37.46,68.41,36.8,loamy,millets
24.96,46.72,36.73,red,sugarcane
33.51,59.04,44.65,sandy,barley
35.86,71.33,44.81,sandy,millets
24.48,55.7,30.78,black,paddy
30.3,42.11,29.89,clayey,tobacco
27.62,56.34,26.36,red,tobacco
33.46,62.44,56.11,sandy,sugarcane
31.4,56.45,36.96,sandy,tobacco
26.03,60.45,46.4,black,barley
27.4,56.16,45.88,sandy,barley
27.9,47.35,51.36,sandy,millets
32.4,77.68,42.34,sandy,pulses
31.2,70.18,40.98,loamy,tobacco
29.97,47.72,39.53,black,paddy
22.15,60.48,34.02,loamy,sugarcane
28.83,48.57,66.71,sandy,tobacco
22.8,50.81,39.07,sandy,ground nuts
37.29,65.56,39.68,black,millets
33.44,64.06,51.91,loamy,pulses
35.89,64.76,36.97,loamy,ground nuts
32.94,60.91,47.5,black,wheat
29.25,61.06,48.99,black,pulses
34.9,67.59,66.01,clayey,ground nuts
28.59,68.53,38.94,clayey,maize
33.19,72.33,65.98,red,maize
27.56,51.96,40.99,sandy,maize
31.46,59.57,51.47,loamy,wheat
37.35,58.34,47.42,clayey,sugarcane
35.62,64.0,37.51,black,cotton
33.96,65.91,53.47,black,sugarcane
31.91,49.74,29.66,sandy,millets
27.18,66.92,38.33,red,paddy
34.37,65.19,43.32,loamy,pulses
26.49,47.78,41.66,black,paddy
26.7,45.04,35.26,loamy,oil seeds
27.06,54.68,45.88,clayey,ground nuts
30.97,45.08,52.45,black,tobacco
25.62,51.09,40.66,clayey,pulses
33.27,61.23,22.66,red,millets
35.63,68.45,20.0,black,wheat
27.52,42.81,39.1,loamy,paddy
32.0,58.03,31.37,red,millets
31.78,76.46,33.24,loamy,ground nuts
30.72,58.16,47.3,red,wheat
40.0,71.51,47.58,clayey,cotton
29.65,59.65,26.35,red,barley
32.36,54.03,43.93,red,maize
39.17,74.97,29.8,sandy,pulses
40.0,71.02,52.73,clayey,wheat
23.57,44.14,37.94,loamy,tobacco
29.19,65.8,33.2,red,barley
31.77,59.25,32.16,sandy,ground nuts
30.66,53.38,41.56,sandy,paddy
31.84,69.56,69.24,clayey,maize
26.63,64.94,56.15,loamy,millets
38.51,73.59,59.59,clayey,sugarcane
28.28,64.37,33.6,black,wheat
36.61,58.99,45.91,red,paddy
33.82,55.15,55.67,red,ground nuts
30.56,59.57,43.35,sandy,pulses
24.1,52.08,65.93,sandy,barley
40.0,67.4,55.78,black,oil seeds
39.52,75.51,62.39,sandy,sugarcane
31.73,67.18,35.49,red,maize
25.98,52.5,64.54,sandy,sugarcane
37.99,67.95,39.62,sandy,cotton
28.67,53.83,22.9,sandy,tobacco
29.55,69.71,40.07,red,millets
25.34,51.79,24.7,clayey,cotton
26.96,58.09,33.74,loamy,millets
21.15,48.8,36.88,loamy,pulses
23.28,54.92,45.0,black,barley
33.26,75.36,44.89,sandy,millets
33.52,67.5,38.1,clayey,ground nuts
30.26,47.16,68.58,red,barley
27.11,61.0,27.46,loamy,paddy
32.41,62.72,56.06,clayey,tobacco
29.79,67.81,50.66,red,wheat
31.83,68.3,27.79,red,cotton
32.22,66.16,25.02,red,sugarcane
37.04,63.37,38.19,black,paddy
30.63,43.11,23.48,clayey,oil seeds
36.12,64.07,33.97,clayey,maize
27.17,58.43,70.0,clayey,cotton
30.35,45.09,59.54,clayey,paddy
23.51,56.63,32.65,sandy,millets
30.62,61.26,38.62,clayey,oil seeds
26.75,50.01,47.53,loamy,sugarcane
26.78,67.64,30.81,sandy,ground nuts
25.44,56.27,32.82,clayey,tobacco
32.04,52.11,40.67,loamy,tobacco
29.51,68.51,21.92,sandy,wheat
32.56,66.45,25.05,sandy,cotton
28.13,52.62,45.16,red,wheat
27.42,63.5,45.7,loamy,barley
33.83,56.14,43.31,red,paddy
24.06,65.98,28.05,black,ground nuts
21.23,44.7,27.36,sandy,millets
33.91,72.18,53.83,sandy,barley
30.92,42.88,26.76,sandy,barley
20.61,49.35,20.0,loamy,oil seeds
32.59,62.11,51.5,black,wheat
31.93,46.41,31.12,sandy,oil seeds
24.01,56.49,43.18,red,paddy
27.22,51.42,53.92,red,sugarcane
27.82,65.01,36.96,black,oil seeds
21.1,51.91,32.91,sandy,cotton
34.9,69.62,40.23,black,wheat
23.62,48.41,28.57,sandy,barley
25.1,57.55,23.93,red,paddy
21.92,52.16,29.78,red,wheat
30.33,51.57,25.0,sandy,paddy
35.11,58.44,37.33,loamy,ground nuts
27.45,53.07,54.24,sandy,barley
25.37,61.39,48.09,red,pulses
34.06,66.03,26.03,loamy,maize
32.01,71.7,23.49,black,ground nuts
26.22,62.62,25.5,clayey,maize
36.29,62.57,47.91,sandy,paddy
26.2,59.39,38.04,sandy,ground nuts
31.61,61.28,70.0,black,tobacco
32.03,63.05,34.64,red,pulses
31.87,49.23,49.23,sandy,wheat
21.47,50.02,34.05,red,millets
29.93,59.13,61.65,loamy,maize
29.68,46.23,66.65,loamy,paddy
23.28,44.92,31.48,clayey,pulses
29.99,48.04,23.13,red,barley
29.02,55.34,29.32,red,wheat
30.04,70.55,48.8,loamy,oil seeds
30.52,49.1,40.54,loamy,millets
26.81,50.5,47.46,loamy,pulses
38.0,66.68,29.78,sandy,cotton
23.65,42.79,40.9,clayey,oil seeds
29.34,65.43,70.0,sandy,ground nuts
32.64,56.9,51.27,sandy,maize
29.21,55.25,39.75,black,ground nuts
28.94,64.26,68.96,black,millets
23.94,56.65,31.99,loamy,barley
27.89,57.64,45.92,red,paddy
25.69,57.09,46.14,loamy,tobacco
36.12,65.18,32.53,sandy,wheat
34.55,59.02,70.0,clayey,millets
31.24,69.27,26.9,sandy,wheat
31.43,54.36,22.99,loamy,sugarcane
33.99,62.76,44.95,sandy,ground nuts
27.42,45.99,47.82,black,barley
34.06,63.07,24.49,clayey,wheat
30.21,54.2,37.46,black,tobacco
32.51,61.04,31.07,red,sugarcane
24.54,53.73,20.6,clayey,pulses
27.59,60.38,29.02,clayey,maize
36.55,67.98,40.42,clayey,cotton
26.27,52.98,39.19,black,pulses
32.71,79.55,37.63,red,paddy
29.6,54.82,64.66,red,maize
27.94,56.62,29.68,loamy,wheat
34.57,78.28,41.55,red,wheat
28.63,55.59,41.33,red,pulses
26.97,58.0,52.93,black,oil seeds
26.3,61.31,49.46,loamy,tobacco
31.75,60.66,70.0,red,barley
34.36,60.34,38.08,clayey,wheat
25.33,50.43,55.18,sandy,maize
36.33,57.1,27.1,sandy,paddy
28.09,63.65,22.19,sandy,millets
27.18,50.81,27.65,sandy,ground nuts
30.18,72.18,46.54,loamy,pulses
26.11,59.94,70.0,loamy,oil seeds
26.73,53.73,35.6,sandy,millets
22.88,50.27,31.25,sandy,maize
31.09,64.92,39.02,red,wheat
25.78,62.23,52.74,clayey,tobacco
27.26,44.35,28.6,black,paddy
28.54,58.89,24.6,clayey,wheat
32.33,61.55,52.38,sandy,oil seeds
27.26,47.32,67.89,sandy,maize
25.84,53.73,49.86,loamy,millets
31.67,70.69,60.18,red,ground nuts
33.9,63.27,38.72,red,paddy
35.64,69.14,49.98,black,cotton
29.95,49.83,44.85,red,barley
27.49,67.39,29.17,loamy,maize
38.65,65.81,70.0,red,tobacco
27.8,59.46,52.44,red,tobacco
28.11,66.77,34.26,red,wheat
27.83,50.6,54.62,clayey,cotton
33.42,55.21,54.88,clayey,oil seeds
31.61,60.35,55.88,red,cotton
33.09,48.02,24.74,clayey,wheat
37.89,65.59,59.98,black,maize
36.36,71.72,62.3,red,millets
33.84,54.6,41.99,red,sugarcane
32.31,67.96,62.73,clayey,barley
29.04,61.46,26.78,sandy,tobacco
27.86,50.22,35.4,red,pulses
28.55,50.4,41.51,sandy,millets
24.0,59.32,44.9,red,wheat
31.22,58.05,35.74,black,ground nuts
26.2,52.3,56.27,clayey,paddy
30.75,53.95,62.15,loamy,wheat
29.58,59.37,36.3,loamy,barley
29.54,48.75,47.25,sandy,cotton
28.73,62.78,46.34,red,millets
25.55,50.51,49.12,clayey,sugarcane
38.74,67.83,43.16,loamy,ground nuts
30.04,56.4,48.79,sandy,maize
40.0,53.17,33.02,red,tobacco
31.09,65.51,44.74,black,cotton
21.85,49.88,44.21,clayey,barley
31.7,58.19,66.88,loamy,wheat
37.86,59.26,33.3,red,oil seeds
34.98,65.83,33.5,red,maize
25.77,68.16,56.63,black,ground nuts
29.66,71.24,50.78,clayey,paddy
25.23,44.95,23.32,sandy,maize
30.17,55.55,28.99,sandy,tobacco
24.2,46.04,70.0,clayey,millets
25.81,68.03,49.44,loamy,oil seeds
31.69,53.43,54.42,red,maize
29.48,42.68,55.33,clayey,tobacco
30.0,47.92,45.35,clayey,paddy
26.2,68.6,43.15,loamy,wheat
23.88,48.37,32.8,black,oil seeds
35.18,74.73,62.57,red,tobacco
37.6,72.26,46.43,red,paddy
34.81,63.81,20.0,clayey,sugarcane
33.48,65.81,38.6,black,maize
39.16,72.53,36.73,loamy,maize
28.12,58.63,70.0,clayey,maize
30.09,68.74,68.71,red,paddy
26.29,59.73,44.01,black,maize
39.26,53.38,45.18,black,millets
31.18,55.65,63.49,loamy,tobacco
21.89,59.24,50.57,clayey,pulses
28.85,58.66,43.76,loamy,barley
40.0,75.29,59.96,sandy,maize
28.05,62.05,36.35,red,paddy
28.86,54.81,57.96,loamy,millets
26.24,44.87,25.31,loamy,millets
32.89,67.49,45.6,red,pulses
28.62,54.16,37.37,red,sugarcane
32.79,70.93,38.13,black,barley
27.54,62.3,34.0,black,sugarcane
29.07,56.03,37.1,red,tobacco
24.13,62.11,20.0,loamy,sugarcane
31.69,58.0,68.66,red,sugarcane
25.37,57.8,41.73,black,millets
30.14,53.06,60.78,black,millets
22.96,62.5,41.58,loamy,cotton
25.73,62.59,36.32,sandy,sugarcane
35.33,67.8,53.53,sandy,pulses
25.55,48.32,39.01,loamy,sugarcane
28.35,41.51,29.49,red,barley
33.68,67.87,35.69,clayey,paddy
34.91,63.17,38.77,black,sugarcane
35.76,60.56,36.72,black,ground nuts
27.37,49.31,43.7,black,paddy
32.44,75.96,56.23,sandy,tobacco
33.5,63.58,29.96,clayey,paddy
27.7,66.58,42.63,clayey,cotton
35.74,61.66,43.17,loamy,pulses
26.0,57.75,41.81,loamy,cotton
31.06,61.86,25.72,sandy,pulses
27.58,56.9,56.18,clayey,cotton
